aspect_id,judge,score
19f2ef5d29,J6,0
19f2ef5d29,J7,1
19f2ef5d29,J8,1
19f2ef5d29,J9,1
ad4e9688b8,J1,0
ad4e9688b8,J2,0
ad4e9688b8,J3,-1
ad4e9688b8,J4,-2
ad4e9688b8,J5,-2
ad4e9688b8,J6,-1
ad4e9688b8,J7,1
ad4e9688b8,J8,-1
ad4e9688b8,J9,0
d331e711e1,J1,6.75
d331e711e1,J2,5.75
d331e711e1,J3,5.5
d331e711e1,J4,6.25
d331e711e1,J5,6.0
d331e711e1,J6,6.5
d331e711e1,J7,6.0
d331e711e1,J8,6.5
d331e711e1,J9,5.5
cb8b4c0cae,J1,6.5
cb8b4c0cae,J2,5.5
cb8b4c0cae,J3,5.75
cb8b4c0cae,J4,6.5
cb8b4c0cae,J5,6.25
cb8b4c0cae,J6,6.25
cb8b4c0cae,J7,6.0
cb8b4c0cae,J8,6.0
cb8b4c0cae,J9,5.25
e07796464b,J1,6.75
e07796464b,J2,5.25
e07796464b,J3,5.75
e07796464b,J4,6.25
e07796464b,J5,6.25
e07796464b,J6,6.25
e07796464b,J7,5.75
e07796464b,J8,5.75
e07796464b,J9,5.75
215cc79ce9,J1,1
215cc79ce9,J2,1
215cc79ce9,J3,1
215cc79ce9,J4,0
215cc79ce9,J5,1
215cc79ce9,J6,0
215cc79ce9,J7,0
215cc79ce9,J8,0
215cc79ce9,J9,0
146ca1d0c5,J1,0
146ca1d0c5,J2,1
146ca1d0c5,J3,-1
146ca1d0c5,J4,-2
146ca1d0c5,J5,-1
146ca1d0c5,J6,-2
146ca1d0c5,J7,-1
146ca1d0c5,J8,0
146ca1d0c5,J9,-1
40f9407048,J1,1
40f9407048,J2,1
40f9407048,J3,1
40f9407048,J4,-1
40f9407048,J5,0
40f9407048,J6,0
40f9407048,J7,0
40f9407048,J8,0
40f9407048,J9,0
44872b3b82,J1,-4
44872b3b82,J2,-3
44872b3b82,J3,-4
44872b3b82,J4,-4
44872b3b82,J5,-4
44872b3b82,J6,-4
44872b3b82,J7,-3
44872b3b82,J8,-4
44872b3b82,J9,-4
d1bbcf17cd,J1,1
d1bbcf17cd,J2,1
d1bbcf17cd,J3,-1
d1bbcf17cd,J4,-1
d1bbcf17cd,J5,0
d1bbcf17cd,J6,0
d1bbcf17cd,J7,1
d1bbcf17cd,J8,1
d1bbcf17cd,J9,0
647df1fef3,J1,-4
647df1fef3,J2,-3
647df1fef3,J3,-3
647df1fef3,J4,-3
647df1fef3,J5,-3
647df1fef3,J6,-2
647df1fef3,J7,-2
647df1fef3,J8,-4
647df1fef3,J9,-1
1a880c99fe,J1,1
1a880c99fe,J2,0
1a880c99fe,J3,1
1a880c99fe,J4,0
1a880c99fe,J5,1
1a880c99fe,J6,0
1a880c99fe,J7,1
1a880c99fe,J8,1
1a880c99fe,J9,1
f972c9abd1,J1,6.0
f972c9abd1,J2,5.5
f972c9abd1,J3,5.75
f972c9abd1,J4,5.75
f972c9abd1,J5,5.5
f972c9abd1,J6,5.25
f972c9abd1,J7,5.5
f972c9abd1,J8,5.25
f972c9abd1,J9,5.25
d79acf29fa,J1,5.5
d79acf29fa,J2,5.25
d79acf29fa,J3,5.5
d79acf29fa,J4,5.5
d79acf29fa,J5,5.25
d79acf29fa,J6,5.0
d79acf29fa,J7,5.25
d79acf29fa,J8,5.0
d79acf29fa,J9,4.75
634c01d41b,J1,5.75
634c01d41b,J2,6.0
634c01d41b,J3,6.0
634c01d41b,J4,5.5
634c01d41b,J5,5.0
634c01d41b,J6,5.0
634c01d41b,J7,5.75
634c01d41b,J8,5.0
634c01d41b,J9,4.75
1a2ba345f2,J1,4
1a2ba345f2,J2,4
1a2ba345f2,J3,5
1a2ba345f2,J4,4
1a2ba345f2,J5,4
1a2ba345f2,J6,3
1a2ba345f2,J7,4
1a2ba345f2,J8,4
1a2ba345f2,J9,5
6e73bf1f5f,J1,-5
6e73bf1f5f,J2,-4
6e73bf1f5f,J3,-3
6e73bf1f5f,J4,-3
6e73bf1f5f,J5,-2
6e73bf1f5f,J6,-4
6e73bf1f5f,J7,-4
6e73bf1f5f,J8,-3
6e73bf1f5f,J9,-4
594b80aa18,J1,1
594b80aa18,J2,1
594b80aa18,J3,3
594b80aa18,J4,2
594b80aa18,J5,2
594b80aa18,J6,2
594b80aa18,J7,3
594b80aa18,J8,1
594b80aa18,J9,1
82528ccaf8,J1,3
82528ccaf8,J2,3
82528ccaf8,J3,4
82528ccaf8,J4,3
82528ccaf8,J5,3
82528ccaf8,J6,2
82528ccaf8,J7,4
82528ccaf8,J8,3
82528ccaf8,J9,4
d2ba02067e,J1,2
d2ba02067e,J2,2
d2ba02067e,J3,3
d2ba02067e,J4,3
d2ba02067e,J5,3
d2ba02067e,J6,2
d2ba02067e,J7,3
d2ba02067e,J8,2
d2ba02067e,J9,3
a0432cc112,J1,1
a0432cc112,J2,1
a0432cc112,J3,3
a0432cc112,J4,2
a0432cc112,J5,1
a0432cc112,J6,2
a0432cc112,J7,3
a0432cc112,J8,3
a0432cc112,J9,1
e8c2bd379a,J1,2
e8c2bd379a,J2,2
e8c2bd379a,J3,3
e8c2bd379a,J4,3
e8c2bd379a,J5,2
e8c2bd379a,J6,3
e8c2bd379a,J7,3
e8c2bd379a,J8,2
e8c2bd379a,J9,3
1c75088e29,J1,3
1c75088e29,J2,3
1c75088e29,J3,4
1c75088e29,J4,3
1c75088e29,J5,3
1c75088e29,J6,3
1c75088e29,J7,4
1c75088e29,J8,3
1c75088e29,J9,3
b47b1fc278,J1,3
b47b1fc278,J2,2
b47b1fc278,J3,4
b47b1fc278,J4,3
b47b1fc278,J5,3
b47b1fc278,J6,2
b47b1fc278,J7,4
b47b1fc278,J8,3
b47b1fc278,J9,4
4862ee6a7e,J1,3
4862ee6a7e,J2,2
4862ee6a7e,J3,3
4862ee6a7e,J4,3
4862ee6a7e,J5,2
4862ee6a7e,J6,2
4862ee6a7e,J7,3
4862ee6a7e,J8,3
4862ee6a7e,J9,3
6360849199,J1,3
6360849199,J2,2
6360849199,J3,4
6360849199,J4,3
6360849199,J5,3
6360849199,J6,2
6360849199,J7,3
6360849199,J8,3
6360849199,J9,3
538695a734,J1,8.75
538695a734,J2,8.75
538695a734,J3,9.25
538695a734,J4,8.75
538695a734,J5,9.0
538695a734,J6,8.75
538695a734,J7,8.75
538695a734,J8,8.75
538695a734,J9,8.75
ca69d4e4d0,J1,8.5
ca69d4e4d0,J2,9.0
ca69d4e4d0,J3,9.5
ca69d4e4d0,J4,8.5
ca69d4e4d0,J5,8.75
ca69d4e4d0,J6,8.75
ca69d4e4d0,J7,9.0
ca69d4e4d0,J8,8.75
ca69d4e4d0,J9,8.25
9e195dd93a,J1,8.75
9e195dd93a,J2,8.75
9e195dd93a,J3,9.25
9e195dd93a,J4,8.5
9e195dd93a,J5,9.0
9e195dd93a,J6,8.75
9e195dd93a,J7,8.75
9e195dd93a,J8,8.75
9e195dd93a,J9,8.5
c56d5bfac7,J1,2
c56d5bfac7,J2,2
c56d5bfac7,J3,4
c56d5bfac7,J4,2
c56d5bfac7,J5,0
c56d5bfac7,J6,2
c56d5bfac7,J7,3
c56d5bfac7,J8,3
c56d5bfac7,J9,2
f1027b6445,J1,-4
f1027b6445,J2,-3
f1027b6445,J3,-2
f1027b6445,J4,-3
f1027b6445,J5,-3
f1027b6445,J6,-3
f1027b6445,J7,-4
f1027b6445,J8,-4
f1027b6445,J9,-4
1c0cc6a77e,J1,1
1c0cc6a77e,J2,2
1c0cc6a77e,J3,3
1c0cc6a77e,J4,2
1c0cc6a77e,J5,0
1c0cc6a77e,J6,2
1c0cc6a77e,J7,2
1c0cc6a77e,J8,1
1c0cc6a77e,J9,1
6f018a62bd,J1,3
6f018a62bd,J2,2
6f018a62bd,J3,4
6f018a62bd,J4,2
6f018a62bd,J5,0
6f018a62bd,J6,1
6f018a62bd,J7,3
6f018a62bd,J8,2
6f018a62bd,J9,2
91f93e057b,J1,3
91f93e057b,J2,3
91f93e057b,J3,4
91f93e057b,J4,3
91f93e057b,J5,2
91f93e057b,J6,3
91f93e057b,J7,4
91f93e057b,J8,2
91f93e057b,J9,3
55f37b53e7,J1,2
55f37b53e7,J2,2
55f37b53e7,J3,3
55f37b53e7,J4,3
55f37b53e7,J5,3
55f37b53e7,J6,2
55f37b53e7,J7,4
55f37b53e7,J8,2
55f37b53e7,J9,3
8e65acf54c,J1,3
8e65acf54c,J2,2
8e65acf54c,J3,4
8e65acf54c,J4,2
8e65acf54c,J5,2
8e65acf54c,J6,2
8e65acf54c,J7,3
8e65acf54c,J8,2
8e65acf54c,J9,3
1fd626f68f,J1,2
1fd626f68f,J2,2
1fd626f68f,J3,4
1fd626f68f,J4,2
1fd626f68f,J5,2
1fd626f68f,J6,2
1fd626f68f,J7,3
1fd626f68f,J8,3
1fd626f68f,J9,2
e3aa696fe4,J1,2
e3aa696fe4,J2,1
e3aa696fe4,J3,3
e3aa696fe4,J4,2
e3aa696fe4,J5,1
e3aa696fe4,J6,2
e3aa696fe4,J7,2
e3aa696fe4,J8,3
e3aa696fe4,J9,3
3a8b1ee99b,J1,2
3a8b1ee99b,J2,2
3a8b1ee99b,J3,3
3a8b1ee99b,J4,3
3a8b1ee99b,J5,3
3a8b1ee99b,J6,2
3a8b1ee99b,J7,3
3a8b1ee99b,J8,2
3a8b1ee99b,J9,3
0a50f940a5,J1,2
0a50f940a5,J2,3
0a50f940a5,J3,4
0a50f940a5,J4,3
0a50f940a5,J5,3
0a50f940a5,J6,2
0a50f940a5,J7,3
0a50f940a5,J8,3
0a50f940a5,J9,3
6c787d586b,J1,8.75
6c787d586b,J2,8.75
6c787d586b,J3,9.25
6c787d586b,J4,8.25
6c787d586b,J5,9.0
6c787d586b,J6,8.0
6c787d586b,J7,9.0
6c787d586b,J8,8.25
6c787d586b,J9,8.25
1d6a318806,J1,8.5
1d6a318806,J2,8.75
1d6a318806,J3,9.5
1d6a318806,J4,8.25
1d6a318806,J5,9.0
1d6a318806,J6,8.25
1d6a318806,J7,9.0
1d6a318806,J8,8.25
1d6a318806,J9,8.5
24b4081f7d,J1,8.5
24b4081f7d,J2,8.5
24b4081f7d,J3,9.0
24b4081f7d,J4,8.0
24b4081f7d,J5,8.75
24b4081f7d,J6,8.25
24b4081f7d,J7,8.75
24b4081f7d,J8,8.25
24b4081f7d,J9,8.0
103ab152bb,J1,3
103ab152bb,J2,2
103ab152bb,J3,3
103ab152bb,J4,2
103ab152bb,J5,2
103ab152bb,J6,2
103ab152bb,J7,3
103ab152bb,J8,2
103ab152bb,J9,2
371a217c7e,J1,0
371a217c7e,J2,1
371a217c7e,J3,2
371a217c7e,J4,1
371a217c7e,J5,-1
371a217c7e,J6,1
371a217c7e,J7,2
371a217c7e,J8,2
371a217c7e,J9,0
e9522d18c8,J1,-2
e9522d18c8,J2,-2
e9522d18c8,J3,-3
e9522d18c8,J4,-3
e9522d18c8,J5,-2
e9522d18c8,J6,-2
e9522d18c8,J7,-1
e9522d18c8,J8,-2
e9522d18c8,J9,-2
009ca0e8f6,J1,2
009ca0e8f6,J2,2
009ca0e8f6,J3,3
009ca0e8f6,J4,2
009ca0e8f6,J5,1
009ca0e8f6,J6,2
009ca0e8f6,J7,3
009ca0e8f6,J8,2
009ca0e8f6,J9,2
363a231379,J1,1
363a231379,J2,2
363a231379,J3,3
363a231379,J4,1
363a231379,J5,2
363a231379,J6,2
363a231379,J7,3
363a231379,J8,2
363a231379,J9,3
3162d7a6dd,J1,3
3162d7a6dd,J2,3
3162d7a6dd,J3,3
3162d7a6dd,J4,2
3162d7a6dd,J5,3
3162d7a6dd,J6,3
3162d7a6dd,J7,3
3162d7a6dd,J8,3
3162d7a6dd,J9,4
494ca8c7dd,J1,1
494ca8c7dd,J2,1
494ca8c7dd,J3,0
494ca8c7dd,J4,2
494ca8c7dd,J5,2
494ca8c7dd,J6,1
494ca8c7dd,J7,3
494ca8c7dd,J8,1
494ca8c7dd,J9,3
f6f9942da9,J1,1
f6f9942da9,J2,1
f6f9942da9,J3,2
f6f9942da9,J4,3
f6f9942da9,J5,2
f6f9942da9,J6,2
f6f9942da9,J7,3
f6f9942da9,J8,3
f6f9942da9,J9,3
f04836a955,J1,2
f04836a955,J2,2
f04836a955,J3,3
f04836a955,J4,1
f04836a955,J5,1
f04836a955,J6,2
f04836a955,J7,3
f04836a955,J8,2
f04836a955,J9,2
803ed5f5e1,J1,2
803ed5f5e1,J2,1
803ed5f5e1,J3,3
803ed5f5e1,J4,2
803ed5f5e1,J5,0
803ed5f5e1,J6,2
803ed5f5e1,J7,2
803ed5f5e1,J8,2
803ed5f5e1,J9,2
617464d105,J1,2
617464d105,J2,2
617464d105,J3,2
617464d105,J4,2
617464d105,J5,2
617464d105,J6,2
617464d105,J7,3
617464d105,J8,2
617464d105,J9,2
f0a722dcad,J1,8.0
f0a722dcad,J2,7.75
f0a722dcad,J3,8.0
f0a722dcad,J4,7.75
f0a722dcad,J5,7.5
f0a722dcad,J6,8.0
f0a722dcad,J7,8.25
f0a722dcad,J8,7.75
f0a722dcad,J9,8.25
a1060fa33b,J1,7.75
a1060fa33b,J2,8.25
a1060fa33b,J3,8.25
a1060fa33b,J4,7.5
a1060fa33b,J5,7.5
a1060fa33b,J6,8.0
a1060fa33b,J7,8.0
a1060fa33b,J8,8.0
a1060fa33b,J9,8.0
374a6e85bf,J1,7.75
374a6e85bf,J2,8.0
374a6e85bf,J3,8.0
374a6e85bf,J4,7.75
374a6e85bf,J5,8.0
374a6e85bf,J6,8.25
374a6e85bf,J7,8.0
374a6e85bf,J8,8.0
374a6e85bf,J9,7.75
52692f866b,J1,2
52692f866b,J2,2
52692f866b,J3,4
52692f866b,J4,2
52692f866b,J5,0
52692f866b,J6,2
52692f866b,J7,3
52692f866b,J8,2
52692f866b,J9,2
612ad2d1f0,J1,-1
612ad2d1f0,J2,-1
612ad2d1f0,J3,-2
612ad2d1f0,J4,-2
612ad2d1f0,J5,-1
612ad2d1f0,J6,-1
612ad2d1f0,J7,-1
612ad2d1f0,J8,-1
612ad2d1f0,J9,-2
f095d3d3a9,J1,-2
f095d3d3a9,J2,-2
f095d3d3a9,J3,-2
f095d3d3a9,J4,-2
f095d3d3a9,J5,-2
f095d3d3a9,J6,-2
f095d3d3a9,J7,-3
f095d3d3a9,J8,-2
f095d3d3a9,J9,-2
371b6bf4c7,J1,0
371b6bf4c7,J2,1
371b6bf4c7,J3,0
371b6bf4c7,J4,0
371b6bf4c7,J5,-2
371b6bf4c7,J6,1
371b6bf4c7,J7,1
371b6bf4c7,J8,1
371b6bf4c7,J9,-1
702e12771c,J1,1
702e12771c,J2,1
702e12771c,J3,3
702e12771c,J4,1
702e12771c,J5,1
702e12771c,J6,2
702e12771c,J7,2
702e12771c,J8,3
702e12771c,J9,1
10b9a1d263,J1,-1
10b9a1d263,J2,-2
10b9a1d263,J3,2
10b9a1d263,J4,-2
10b9a1d263,J5,-2
10b9a1d263,J6,-1
10b9a1d263,J7,-1
10b9a1d263,J8,-1
10b9a1d263,J9,-1
76c1a309bd,J1,1
76c1a309bd,J2,2
76c1a309bd,J3,4
76c1a309bd,J4,2
76c1a309bd,J5,1
76c1a309bd,J6,2
76c1a309bd,J7,2
76c1a309bd,J8,2
76c1a309bd,J9,2
b92301a4ed,J1,2
b92301a4ed,J2,2
b92301a4ed,J3,3
b92301a4ed,J4,2
b92301a4ed,J5,2
b92301a4ed,J6,2
b92301a4ed,J7,2
b92301a4ed,J8,3
b92301a4ed,J9,2
84b4166966,J1,1
84b4166966,J2,2
84b4166966,J3,3
84b4166966,J4,2
84b4166966,J5,1
84b4166966,J6,2
84b4166966,J7,3
84b4166966,J8,2
84b4166966,J9,1
ba10c49595,J1,1
ba10c49595,J2,2
ba10c49595,J3,4
ba10c49595,J4,2
ba10c49595,J5,0
ba10c49595,J6,2
ba10c49595,J7,2
ba10c49595,J8,3
ba10c49595,J9,1
2708a7bf60,J1,1
2708a7bf60,J2,1
2708a7bf60,J3,2
2708a7bf60,J4,2
2708a7bf60,J5,1
2708a7bf60,J6,2
2708a7bf60,J7,2
2708a7bf60,J8,2
2708a7bf60,J9,2
7cbd1d1bd0,J1,7.0
7cbd1d1bd0,J2,7.0
7cbd1d1bd0,J3,7.75
7cbd1d1bd0,J4,7.25
7cbd1d1bd0,J5,7.0
7cbd1d1bd0,J6,7.25
7cbd1d1bd0,J7,6.75
7cbd1d1bd0,J8,7.75
7cbd1d1bd0,J9,6.0
16b3e09cdb,J1,6.75
16b3e09cdb,J2,7.0
16b3e09cdb,J3,8.0
16b3e09cdb,J4,7.5
16b3e09cdb,J5,7.25
16b3e09cdb,J6,7.25
16b3e09cdb,J7,7.0
16b3e09cdb,J8,7.5
16b3e09cdb,J9,5.75
10fc9be88e,J1,7.0
10fc9be88e,J2,7.5
10fc9be88e,J3,7.5
10fc9be88e,J4,7.25
10fc9be88e,J5,7.0
10fc9be88e,J6,7.25
10fc9be88e,J7,7.0
10fc9be88e,J8,7.5
10fc9be88e,J9,6.25
b5c7be6cc8,J1,1
b5c7be6cc8,J2,0
b5c7be6cc8,J3,-1
b5c7be6cc8,J4,1
b5c7be6cc8,J5,1
b5c7be6cc8,J6,0
b5c7be6cc8,J7,2
b5c7be6cc8,J8,0
b5c7be6cc8,J9,0
6563eccd57,J1,-2
6563eccd57,J2,-2
6563eccd57,J3,-1
6563eccd57,J4,-2
6563eccd57,J5,-2
6563eccd57,J6,-2
6563eccd57,J7,0
6563eccd57,J8,0
6563eccd57,J9,-2
a43bb191e6,J1,2
a43bb191e6,J2,1
a43bb191e6,J3,2
a43bb191e6,J4,2
a43bb191e6,J5,2
a43bb191e6,J6,2
a43bb191e6,J7,2
a43bb191e6,J8,2
a43bb191e6,J9,1
8c84b72e6f,J1,0
8c84b72e6f,J2,0
8c84b72e6f,J3,0
8c84b72e6f,J4,1
8c84b72e6f,J5,-1
8c84b72e6f,J6,0
8c84b72e6f,J7,0
8c84b72e6f,J8,1
8c84b72e6f,J9,-2
74d44f2ecf,J1,2
74d44f2ecf,J2,1
74d44f2ecf,J3,2
74d44f2ecf,J4,1
74d44f2ecf,J5,0
74d44f2ecf,J6,1
74d44f2ecf,J7,2
74d44f2ecf,J8,2
74d44f2ecf,J9,2
42fc1d7b93,J1,1
42fc1d7b93,J2,1
42fc1d7b93,J3,1
42fc1d7b93,J4,1
42fc1d7b93,J5,0
42fc1d7b93,J6,1
42fc1d7b93,J7,2
42fc1d7b93,J8,2
42fc1d7b93,J9,0
0ddd895dd1,J1,1
0ddd895dd1,J2,0
0ddd895dd1,J3,0
0ddd895dd1,J4,0
0ddd895dd1,J5,-1
0ddd895dd1,J6,-1
0ddd895dd1,J7,1
0ddd895dd1,J8,0
0ddd895dd1,J9,-1
850b397722,J1,1
850b397722,J2,1
850b397722,J3,2
850b397722,J4,1
850b397722,J5,1
850b397722,J6,1
850b397722,J7,2
850b397722,J8,2
850b397722,J9,2
f7fbb678e8,J1,1
f7fbb678e8,J2,1
f7fbb678e8,J3,1
f7fbb678e8,J4,1
f7fbb678e8,J5,-1
f7fbb678e8,J6,2
f7fbb678e8,J7,2
f7fbb678e8,J8,2
f7fbb678e8,J9,1
cb9de2e4a9,J1,-1
cb9de2e4a9,J2,-2
cb9de2e4a9,J3,0
cb9de2e4a9,J4,-1
cb9de2e4a9,J5,-4
cb9de2e4a9,J6,0
cb9de2e4a9,J7,-2
cb9de2e4a9,J8,-2
cb9de2e4a9,J9,-4
ee9832ea25,J1,1
ee9832ea25,J2,2
ee9832ea25,J3,1
ee9832ea25,J4,1
ee9832ea25,J5,0
ee9832ea25,J6,1
ee9832ea25,J7,2
ee9832ea25,J8,2
ee9832ea25,J9,1
e1629465ec,J1,7.0
e1629465ec,J2,6.75
e1629465ec,J3,6.5
e1629465ec,J4,6.75
e1629465ec,J5,6.5
e1629465ec,J6,6.25
e1629465ec,J7,7.0
e1629465ec,J8,7.0
e1629465ec,J9,5.5
c3ed0e7390,J1,6.75
c3ed0e7390,J2,6.75
c3ed0e7390,J3,6.75
c3ed0e7390,J4,6.5
c3ed0e7390,J5,6.25
c3ed0e7390,J6,6.5
c3ed0e7390,J7,6.75
c3ed0e7390,J8,6.75
c3ed0e7390,J9,5.0
d5754f5b73,J1,6.75
d5754f5b73,J2,6.5
d5754f5b73,J3,6.25
d5754f5b73,J4,7.0
d5754f5b73,J5,6.25
d5754f5b73,J6,6.25
d5754f5b73,J7,6.75
d5754f5b73,J8,7.0
d5754f5b73,J9,5.75
1f19e1ed42,J1,-3
1f19e1ed42,J2,-4
1f19e1ed42,J3,-3
1f19e1ed42,J4,-2
1f19e1ed42,J5,-3
1f19e1ed42,J6,-3
1f19e1ed42,J7,-3
1f19e1ed42,J8,-2
1f19e1ed42,J9,-2
62aa9b2a7f,J1,1
62aa9b2a7f,J2,0
62aa9b2a7f,J3,-1
62aa9b2a7f,J4,1
62aa9b2a7f,J5,0
62aa9b2a7f,J6,-1
62aa9b2a7f,J7,1
62aa9b2a7f,J8,0
62aa9b2a7f,J9,1
c0ba1acfab,J1,-4
c0ba1acfab,J2,-4
c0ba1acfab,J3,-5
c0ba1acfab,J4,-3
c0ba1acfab,J5,-2
c0ba1acfab,J6,-3
c0ba1acfab,J7,-5
c0ba1acfab,J8,-3
c0ba1acfab,J9,-4
fd5865a4ed,J1,0
fd5865a4ed,J2,-1
fd5865a4ed,J3,0
fd5865a4ed,J4,0
fd5865a4ed,J5,0
fd5865a4ed,J6,-1
fd5865a4ed,J7,1
fd5865a4ed,J8,0
fd5865a4ed,J9,0
93cb513d18,J1,-1
93cb513d18,J2,0
93cb513d18,J3,2
93cb513d18,J4,1
93cb513d18,J5,0
93cb513d18,J6,1
93cb513d18,J7,1
93cb513d18,J8,0
93cb513d18,J9,0
34c23d8b56,J1,0
34c23d8b56,J2,0
34c23d8b56,J3,2
34c23d8b56,J4,1
34c23d8b56,J5,1
34c23d8b56,J6,0
34c23d8b56,J7,2
34c23d8b56,J8,0
34c23d8b56,J9,1
28cbf1e80c,J1,0
28cbf1e80c,J2,-1
28cbf1e80c,J3,2
28cbf1e80c,J4,1
28cbf1e80c,J5,1
28cbf1e80c,J6,0
28cbf1e80c,J7,2
28cbf1e80c,J8,1
28cbf1e80c,J9,2
12d2355d01,J1,1
12d2355d01,J2,1
12d2355d01,J3,2
12d2355d01,J4,2
12d2355d01,J5,1
12d2355d01,J6,1
12d2355d01,J7,1
12d2355d01,J8,2
12d2355d01,J9,1
00148d1f99,J1,2
00148d1f99,J2,1
00148d1f99,J3,1
00148d1f99,J4,1
00148d1f99,J5,1
00148d1f99,J6,1
00148d1f99,J7,1
00148d1f99,J8,1
00148d1f99,J9,1
4732efc86a,J1,1
4732efc86a,J2,2
4732efc86a,J3,2
4732efc86a,J4,2
4732efc86a,J5,1
4732efc86a,J6,2
4732efc86a,J7,1
4732efc86a,J8,2
4732efc86a,J9,0
5390e1c35a,J1,0
5390e1c35a,J2,1
5390e1c35a,J3,1
5390e1c35a,J4,1
5390e1c35a,J5,0
5390e1c35a,J6,1
5390e1c35a,J7,1
5390e1c35a,J8,1
5390e1c35a,J9,1
aeb8ea63c9,J1,6.0
aeb8ea63c9,J2,6.25
aeb8ea63c9,J3,6.5
aeb8ea63c9,J4,6.75
aeb8ea63c9,J5,6.5
aeb8ea63c9,J6,6.5
aeb8ea63c9,J7,6.5
aeb8ea63c9,J8,6.5
aeb8ea63c9,J9,5.75
3f0db4d914,J1,6.5
3f0db4d914,J2,6.5
3f0db4d914,J3,6.25
3f0db4d914,J4,7.0
3f0db4d914,J5,6.0
3f0db4d914,J6,6.5
3f0db4d914,J7,6.25
3f0db4d914,J8,6.25
3f0db4d914,J9,5.25
3fac738bb0,J1,6.25
3fac738bb0,J2,6.25
3fac738bb0,J3,6.5
3fac738bb0,J4,6.75
3fac738bb0,J5,6.0
3fac738bb0,J6,6.5
3fac738bb0,J7,6.5
3fac738bb0,J8,6.5
3fac738bb0,J9,5.75
f4369f27fd,J1,-1
f4369f27fd,J2,-4
f4369f27fd,J3,-1
f4369f27fd,J4,-1
f4369f27fd,J5,-1
f4369f27fd,J6,-2
f4369f27fd,J7,-1
f4369f27fd,J8,-3
f4369f27fd,J9,-3
8535ef80ab,J1,-5
8535ef80ab,J2,-4
8535ef80ab,J3,-3
8535ef80ab,J4,-5
8535ef80ab,J5,-4
8535ef80ab,J6,-3
8535ef80ab,J7,-5
8535ef80ab,J8,-3
8535ef80ab,J9,-4
fb7bc13ce5,J1,0
fb7bc13ce5,J2,1
fb7bc13ce5,J3,2
fb7bc13ce5,J4,0
fb7bc13ce5,J5,0
fb7bc13ce5,J6,2
fb7bc13ce5,J7,1
fb7bc13ce5,J8,0
fb7bc13ce5,J9,1
c206a0031c,J1,-2
c206a0031c,J2,-2
c206a0031c,J3,-1
c206a0031c,J4,-1
c206a0031c,J5,-2
c206a0031c,J6,-2
c206a0031c,J7,-2
c206a0031c,J8,-2
c206a0031c,J9,-2
e15e1c8a9d,J1,-4
e15e1c8a9d,J2,-4
e15e1c8a9d,J3,-3
e15e1c8a9d,J4,-4
e15e1c8a9d,J5,-4
e15e1c8a9d,J6,-4
e15e1c8a9d,J7,-4
e15e1c8a9d,J8,-4
e15e1c8a9d,J9,-4
6776317cc3,J1,0
6776317cc3,J2,0
6776317cc3,J3,2
6776317cc3,J4,0
6776317cc3,J5,0
6776317cc3,J6,0
6776317cc3,J7,1
6776317cc3,J8,2
6776317cc3,J9,0
72e5fe4fda,J1,-1
72e5fe4fda,J2,1
72e5fe4fda,J3,2
72e5fe4fda,J4,0
72e5fe4fda,J5,0
72e5fe4fda,J6,1
72e5fe4fda,J7,0
72e5fe4fda,J8,0
72e5fe4fda,J9,-1
475b90b330,J1,-1
475b90b330,J2,-1
475b90b330,J3,-1
475b90b330,J4,-1
475b90b330,J5,-2
475b90b330,J6,-1
475b90b330,J7,-1
475b90b330,J8,-1
475b90b330,J9,-2
ec1ae55a06,J1,0
ec1ae55a06,J2,1
ec1ae55a06,J3,2
ec1ae55a06,J4,1
ec1ae55a06,J5,0
ec1ae55a06,J6,1
ec1ae55a06,J7,0
ec1ae55a06,J8,1
ec1ae55a06,J9,1
01a8f4f965,J1,1
01a8f4f965,J2,1
01a8f4f965,J3,1
01a8f4f965,J4,0
01a8f4f965,J5,0
01a8f4f965,J6,1
01a8f4f965,J7,1
01a8f4f965,J8,1
01a8f4f965,J9,1
60e8efa15e,J1,0
60e8efa15e,J2,-2
60e8efa15e,J3,0
60e8efa15e,J4,0
60e8efa15e,J5,-1
60e8efa15e,J6,0
60e8efa15e,J7,-2
60e8efa15e,J8,0
60e8efa15e,J9,-3
ac72da7bf4,J1,6.0
ac72da7bf4,J2,5.25
ac72da7bf4,J3,6.25
ac72da7bf4,J4,5.5
ac72da7bf4,J5,5.5
ac72da7bf4,J6,5.75
ac72da7bf4,J7,5.75
ac72da7bf4,J8,6.0
ac72da7bf4,J9,4.75
ecc8107202,J1,5.5
ecc8107202,J2,5.5
ecc8107202,J3,6.0
ecc8107202,J4,5.25
ecc8107202,J5,5.0
ecc8107202,J6,6.0
ecc8107202,J7,5.5
ecc8107202,J8,5.75
ecc8107202,J9,4.5
bc1e753d4f,J1,5.75
bc1e753d4f,J2,5.25
bc1e753d4f,J3,6.25
bc1e753d4f,J4,5.0
bc1e753d4f,J5,5.0
bc1e753d4f,J6,5.75
bc1e753d4f,J7,5.75
bc1e753d4f,J8,6.25
bc1e753d4f,J9,4.75
2d6de3771d,J1,3
2d6de3771d,J2,3
2d6de3771d,J3,2
2d6de3771d,J4,3
2d6de3771d,J5,2
2d6de3771d,J6,3
2d6de3771d,J7,2
2d6de3771d,J8,2
2d6de3771d,J9,2
